Degree_Stream,CGPA,Technical_Skills,Aptitude_Score,Communication_Skills,Internships,Projects,Certifications,Coding_Score,Job_Ready
Information Technology,6.730222085732457,78.21720081220053,69.6634592202914,56.35614018561681,1,1,1,53.86810950715495,0
Computer Science,8.018307053608728,65.01988533101611,69.13074187355923,69.83931415521785,1,2,0,73.27820655133714,1
Computer Science,11.320246870882345,70.93131478082057,78.82115012751747,68.7682794320244,0,4,1,71.71968359501037,1
Computer Science,8.405149595776289,50.63646567477182,84.43517753899854,64.18920587580337,1,1,1,55.1397573874834,0
Computer Science,8.926696045769571,56.16001652858957,84.18832234831959,57.21212875886134,0,2,0,94.2131734518197,1
Mechanical,8.349964616641277,58.120420458483736,86.10432915861358,72.06420833246936,2,5,2,46.69328393133117,1
Electronics,7.921737849049899,77.85053720363834,60.53731673813716,48.32906125730225,0,1,0,86.97740941097474,1
Information Technology,8.784180285979712,90.16065631708234,,43.23016407873694,0,2,4,83.49866485256082,1
Computer Science,7.468174488901128,,81.53547483163413,87.3708840798829,0,0,0,95.4176441532088,1
Electronics,6.4417504185267385,81.1527221698652,62.0891640754057,78.08902380005782,0,1,1,63.481120786860416,0
Computer Science,7.304319643267483,32.45483873411447,69.92340051959162,66.18604895484032,0,0,1,44.228285761440205,0
Information Technology,6.606116826232261,47.08715898361566,75.98145646637221,94.97256288578807,2,1,1,100.0,1
Mechanical,6.689786070030742,,81.77777623465565,60.18022066295279,0,1,1,53.30597064047272,0
Computer Science,7.326577595141378,44.71236965838917,43.33478556444698,88.80865795980164,1,0,1,43.729148545889295,0
Mechanical,6.5490960948000465,41.2461741531863,80.72118474833418,68.1603335286648,2,2,3,56.20426508190374,0
Computer Science,7.130446164433152,71.19498368206696,66.49413913222412,46.554486498624975,0,1,0,40.36618567685845,0
Mechanical,5.227662399655458,61.78898453408208,80.61186566296571,98.2647234518753,2,1,1,70.52297650246692,1
Computer Science,7.755952448847526,70.69108096407665,81.65397538532243,82.83279523923353,1,2,0,47.88663236482975,0
Computer Science,7.501446570434669,75.3570902918227,94.11872591678737,62.821621441827844,0,0,1,54.250316601902554,0
Information Technology,6.519493642718171,68.984254897588,90.30180471431805,78.08908267161108,2,1,0,79.35557723329924,0
Computer Science,8.291094802118886,74.86644764225561,90.19857493915444,57.73333818803768,1,1,1,72.47386420352383,0
Information Technology,8.62508416515187,63.95701570636596,91.65505478749357,79.92468263107176,0,2,0,60.31169145139317,0
Information Technology,5.570928162757231,47.19509917541383,74.37068477223919,21.96058582488873,1,2,1,63.41747057493964,0
Information Technology,6.584730265720543,80.86721271231194,70.48277630555259,46.643575993497315,1,3,1,60.24510861263083,1
Mechanical,6.577029180255242,56.1633180082831,83.09225624767501,82.62667539716533,2,3,1,51.37689867165271,0
Computer Science,6.372116278669362,50.966055518563614,80.98121427149533,60.506200312059455,0,0,1,59.94946678304426,0
Computer Science,8.495369810318099,62.331231862934025,65.36400644892609,68.73576130799735,2,2,0,69.81683250985887,1
Electronics,7.267408633472636,51.3078362105523,76.07235113212403,40.75785808192218,0,0,1,57.476757420423205,0
Computer Science,7.182582190427267,58.73854427015851,69.47355299823109,98.26160592263786,0,0,3,68.39535260460548,0
Computer Science,5.095365162711896,70.160808823452,57.19100637309916,86.42953358691818,0,2,0,43.26662443153905,0
Information Technology,8.262501636251072,70.22512608869191,89.35691112064525,61.38766606924407,0,1,3,47.9221269770859,0
Information Technology,6.012889926175833,51.53254900361556,70.82798863795134,57.71547457646013,2,1,2,45.31358993452049,0
Information Technology,7.571919156319594,57.68441940576883,100.0,83.53287850555448,0,1,1,48.69737256415187,0
Computer Science,7.832852325549831,81.11499507155365,45.61761594700251,100.0,0,3,0,85.74362093412182,1
Mechanical,9.132790315006382,72.44600176600912,61.64831840734951,82.16768460460436,2,3,1,74.5207758622072,1
Electronics,5.929415521057066,96.12597559022812,70.48958255036307,100.0,0,2,1,38.46153762631309,1
Electronics,3.8765854130150097,82.70192260612292,87.06071646443371,48.397676076885475,1,0,1,68.7499659281691,0
Electronics,7.720619453704434,82.16439602839908,75.99204058903278,50.25103705102177,0,3,2,52.1883537470286,1
Computer Science,9.660613417813025,44.18197174316297,74.65709131271127,43.59905987503972,1,1,1,46.352308290568686,0
Information Technology,8.986735623527325,76.45790527450134,53.091043111687796,72.95169169369063,0,3,0,30.285210685549863,0
Electronics,7.751591298329551,64.20339797454633,52.64587904155793,68.16086389647866,0,5,0,79.43837387640488,1
Computer Science,6.910036577241543,56.73527294692626,74.83756990434857,62.26487977750426,0,1,0,32.722737006657226,0
Electronics,8.468547115964773,67.52023010798793,49.538410092724625,79.56665530621937,0,3,1,58.96073643980251,1
Mechanical,6.331744560354638,79.17817301917225,62.02183374566007,87.18191489386396,2,4,0,41.073775085502625,1
Information Technology,8.071629323227462,72.51247386506317,77.51375993628787,37.53807663283684,0,1,1,75.51687894139849,0
Information Technology,8.106564190999952,51.8228929798691,55.26513591584836,54.25450349777992,0,2,2,53.31296347372099,0
Information Technology,8.772251888998655,76.1368837038893,94.08033943542709,79.76258469421508,1,2,1,57.310746889593105,1
Information Technology,10.0,55.436186868860545,88.35904516356835,56.580703690545526,1,0,1,57.98531474139934,1
Information Technology,7.97089916061452,68.2502467844643,46.4287000249255,50.632290625553225,3,5,2,66.05140669871567,1
Electronics,6.889243649151002,60.44974898784299,56.01443135227019,83.3336736977071,1,1,0,60.26009527966619,0
Information Technology,7.4693108253696066,61.71700622396561,35.71334133257575,41.78899874496836,0,3,1,59.134536220777676,0
Information Technology,5.377108914133058,76.49364462560764,58.261129561778,59.57156345976011,0,4,0,49.63196049490445,0
Electronics,12.940154436617378,49.39709420276153,81.49582714858599,70.91559246448655,2,0,2,28.50541253315814,0
Information Technology,7.008861074264275,94.17792611415399,63.79157586587715,54.67124154961786,2,1,0,37.62898080916289,0
Electronics,6.871093922478489,37.68370896058256,76.91195865423951,79.09680180823715,2,2,1,74.36959477361292,0
Electronics,7.682825846440466,56.03498475117714,47.16498522577384,,0,1,3,53.88361073347404,0
Computer Science,6.513096081141359,70.55317834912611,81.96962881872858,90.35515088202655,1,1,1,46.71980444555041,1
Computer Science,8.845236800789365,73.76471249652964,61.67336158107475,62.736566645076095,0,3,2,31.8854371116391,0
Information Technology,7.500248477901837,63.49286419142441,70.18254523424358,77.08286246069636,2,3,2,25.60705719819296,0
Mechanical,7.4888396146336484,64.13913945497686,68.60688247910421,78.4284311536907,0,2,0,45.93586239743603,0
Electronics,7.106526340184499,71.15825127991425,50.92677218661574,53.70427995060669,1,1,0,77.76105708090515,1
Information Technology,7.686228820630775,61.533957838134796,52.70373502390326,28.037242124194005,0,1,3,48.85859612755363,0
Information Technology,8.490117917601161,85.89771886902359,84.51691703505139,71.49360358394902,1,4,0,68.00971050482894,1
Electronics,6.45944374114692,77.59023671347403,75.98488236252544,66.30119024824765,0,3,2,47.93880341204085,1
Information Technology,6.7102602131096925,78.09236526508452,85.7507356233014,75.00486849635229,1,2,2,72.77733392057698,0
Computer Science,7.135528765468003,50.50764914944374,74.86987353253778,60.922505497108915,3,1,2,52.96498396382661,0
Computer Science,5.884954891832142,63.809173633914455,72.14485952213825,57.25230142158711,1,1,1,35.36231508899007,0
Computer Science,6.516890568334203,60.493010769189446,,100.0,1,5,2,54.620938642011126,0
Information Technology,6.92853495174641,49.915979364658014,,38.497626892806,0,2,2,96.68000836560815,0
Computer Science,8.549267016855273,70.4024627591865,69.58923519394384,78.2111086105563,1,2,0,95.79768631101709,1
Electronics,7.8150735948023105,56.935313633302755,99.29660797408862,54.65716655269896,0,2,1,69.73066605558729,1
Information Technology,7.732307893641053,74.83105744775355,80.30434948148016,58.9559848806724,0,2,1,57.25882369172595,0
Computer Science,8.521077554601566,48.947126556585026,93.04091772564293,59.29214901366861,1,4,0,66.07803604190167,0
Computer Science,7.335153853920724,90.78560919262732,78.96306558842092,50.53818306491737,0,1,0,66.3370467746658,1
Computer Science,7.968557819914667,51.555010121119075,59.33045159575781,75.28203578425232,0,0,2,59.20226495265797,0
Computer Science,7.376133896481004,68.28953505800654,71.75686324224777,90.03158472709923,1,0,0,68.81888039845234,1
Computer Science,7.818434819279554,76.87788965582101,73.5433546939635,73.46024590243991,0,1,1,64.16453724307127,0
Mechanical,6.800689610866102,56.44039354699831,55.912666453439776,66.86087593181772,0,3,1,53.68055229271373,0
Mechanical,4.5734194100682855,77.78702965149427,64.23418935110618,47.24407101621356,0,1,1,36.09486401232714,0
Electronics,7.338865005376435,46.562246032993755,66.91349509484242,74.30285478484012,0,2,1,50.798815155596685,0
Computer Science,9.207297763319929,86.78176548773841,94.08429748847678,100.0,0,2,0,75.99037698147194,1
Electronics,8.61145848268991,65.21223897448637,38.788892119135326,,1,3,1,59.37075551009271,1
Computer Science,8.658476981509406,56.0538288804668,88.08727631074065,58.23229557166641,1,1,0,66.0057378317501,1
Computer Science,14.094104785503662,60.51227341358848,55.94807147560926,54.900395642342055,1,4,2,54.33968944591175,1
Electronics,7.606389109153725,77.13378904089079,49.41881219095579,56.19054377910043,2,1,0,38.808049899787505,0
Information Technology,7.736778848886715,56.23317062224343,87.69913195057696,15.584608033897078,0,4,0,55.227405702563544,0
Computer Science,6.75881772547878,53.759634658658335,80.97847103851572,72.29063694540282,1,2,0,39.55088198501297,0
Electronics,7.12071257276754,61.67695103624393,88.81778053571784,49.78006082561695,0,5,1,38.27421652792897,0
Computer Science,8.23892537972537,47.34556830845048,82.01052921318364,36.0152638617476,0,3,1,84.1127321773882,1
Computer Science,8.94466132460258,92.30815861912723,100.0,78.55741909518588,0,1,0,51.59827990131567,1
Electronics,7.3326644691828005,56.50408113177915,78.38085755416728,45.52367986924515,1,1,1,45.17030549079933,0
Computer Science,6.9597728821783065,77.47425179270606,67.65283935815262,58.903957030092364,0,1,1,92.3591936876181,1
Information Technology,7.500633550627917,68.14205125471659,75.14389565982013,91.39596304139444,1,2,1,76.29970070808483,1
Information Technology,8.221448098714937,50.23198924277048,88.65203692518945,39.63411563555876,1,0,1,52.56981548996324,0
Computer Science,5.76737422063975,64.91067936180906,58.30937012109825,37.41323177724028,2,0,2,68.55272651104737,0
Electronics,11.661770710614944,76.76004168966122,60.22167126202929,69.84751141212209,0,2,2,55.28423363478594,0
Information Technology,6.8393557806100995,62.1760799737054,65.36559978103139,85.69077255218663,1,1,0,46.146406414408006,0
Information Technology,6.035145088903009,82.89669418776542,38.43125801852002,36.661849080824666,1,5,2,69.49382448970009,1
Computer Science,6.890231762823227,80.32273089172796,72.0711761262632,72.3384152630692,0,1,0,53.51396229359594,0
Computer Science,7.3226636174190345,78.78372281987494,41.70806944073461,75.45799171931046,1,1,0,61.50996017998806,0
Computer Science,6.956101909172384,58.10514841590505,70.79588969398928,27.935111293538235,0,2,1,80.42726469799344,0
Information Technology,9.242961041364895,48.80236328327769,82.97934634202875,,2,0,1,78.22426207590753,1
Computer Science,7.892093717522784,55.796185919558084,,80.77890583715923,1,1,1,48.99813416287847,1
Computer Science,7.860569231532994,67.94361411000081,95.15673805280306,59.387859681391554,2,1,1,69.72063204574172,1
Electronics,8.246648572852083,73.18680070298534,48.092486508722686,87.54223452136415,0,2,1,37.44287507708488,0
Electronics,6.133400258663077,32.42642892859329,87.86891022447749,85.4562003378472,1,2,1,69.00828322631409,0
Information Technology,8.746934144904323,64.87830197582375,80.12705584610381,66.85612266290968,0,1,2,62.96990611602211,1
Computer Science,7.409082856157448,67.37133837984777,44.25950127533967,56.8739829741512,1,0,0,67.57958724726862,1
Mechanical,8.304576740689456,60.836836155266724,100.0,47.48909793350677,1,1,1,54.051104907115345,0
Computer Science,6.213771320351814,84.36910758523818,69.04382071744051,64.32385683140856,1,3,1,100.0,1
Computer Science,5.6354894807807225,71.32670111376306,56.837739667665524,75.25566055467522,1,2,2,41.974005847593716,0
Computer Science,8.481467589630034,84.65287862121346,48.893692078239745,59.164816501268454,2,2,1,79.43103421936922,1
Mechanical,7.95169143131702,61.760592194746515,66.69972958510489,25.444981905283463,0,3,0,39.366033604633365,0
Computer Science,6.417538134770988,79.06216238760388,68.08889691415061,87.83685010237826,2,2,1,70.08688349258642,1
Information Technology,6.456404302470367,89.5259959179128,71.53968292809496,68.42401799320808,1,1,0,71.51579954503565,1
Electronics,8.850521741297722,84.67540173908992,65.53305765664061,58.16675905981699,0,3,2,61.09951743124571,1
Mechanical,6.072705728559207,48.617876098569006,79.49837965172641,80.42885099161919,0,1,1,50.09351178912592,0
Information Technology,9.471207543907155,61.194858836864285,64.18555251005131,92.4434947366896,0,2,1,62.82269781490598,0
Computer Science,6.419255118422558,59.82252941825305,40.97553824139293,14.565591749217951,1,0,2,65.34020666860349,0
Mechanical,8.26607031073006,72.33881802614492,67.75957756525538,72.81674569859729,3,0,0,95.79872972612566,1
Computer Science,7.105657829101219,75.295303325218,34.48783519940083,39.32031420541375,1,5,0,42.55319429399408,0
Electronics,8.223824917298812,52.41660988961396,75.30655946337085,73.98398912238095,0,1,1,48.881730073719964,0
Computer Science,6.847063197462969,66.01757770875406,55.31049654576047,67.30268964274242,1,3,1,65.69471114138672,1
Electronics,7.304648512713247,34.701090017657954,72.450405323737,76.4430774759299,3,4,1,54.87892419209496,0
Computer Science,7.549103010474865,86.62917508702834,89.71112472286906,56.013542939096205,1,1,0,57.999179245388,0
Computer Science,6.2973750530622326,57.314386389849595,55.76876957098,31.28167798725526,1,0,3,81.40703670727521,0
Computer Science,8.38898921450415,65.83795909766745,85.91884387768177,56.893372557379976,1,1,2,3.594669931415302,0
Computer Science,6.884143720234098,60.35525429017909,63.4991564997077,72.3232574325161,0,3,2,48.04101309964378,0
Information Technology,7.225680101591978,,96.29792203098378,83.27706191615403,1,0,2,25.152615474975015,0
Electronics,6.306780750469786,22.437403379039317,64.5227108020268,43.907036591494546,1,1,1,36.08367126191859,0
Mechanical,4.425199609445627,64.75084486511136,57.39260521739963,83.48708768371432,0,0,3,100.0,1
Computer Science,7.270766684879797,63.41271863753453,80.30857675592932,53.338298786362614,1,2,0,71.96336267905512,1
Computer Science,10.0,58.195454186124756,63.46315405564546,71.52409786870147,0,1,3,79.03129850116208,0
Mechanical,8.441525145477629,90.89339818453449,57.37825728806487,55.82190884841861,1,2,1,58.38940700427137,1
Electronics,7.476887544318727,51.69005811716343,62.832402239443134,68.27907129881783,0,0,3,75.1742764966382,0
Information Technology,7.184531004950079,76.57694265853492,69.33090201725499,81.05379742226495,0,1,0,24.668709849595018,0
Information Technology,7.526959071374455,70.34379183059126,90.1327019686728,42.913746608806356,0,1,1,80.76596823539202,1
Computer Science,8.156542938210253,83.92278878803273,40.988683818106345,52.76169385855703,1,1,1,43.603117628802,1
Computer Science,6.083024621629386,54.99216372833742,70.34620988425631,68.32932657215756,1,1,1,49.37368361348174,0
Computer Science,8.837186033602647,54.00546651314362,79.37355391981065,100.0,0,1,1,70.10302140909305,0
Information Technology,8.358457578529492,81.44104861216098,72.90172862487694,49.462585180997095,0,0,2,66.3289351716443,1
Information Technology,8.36182287084952,71.37981962495165,89.64797754150301,100.0,2,2,0,61.692400967870974,1
Computer Science,8.026170886571673,41.82593979984862,68.88482005362214,100.0,1,2,1,32.738076928393625,0
Electronics,7.523539989232788,56.91042478305094,67.23172836721083,63.248399287371356,0,2,2,61.99627337643284,1
Mechanical,8.307433483160183,70.79573980772092,78.88494320520014,59.6332545284018,0,1,1,79.21122706966457,1
Electronics,8.210176960489653,77.56646332319883,71.48970722427025,52.54282642403555,0,5,1,49.35025807800412,0
Computer Science,7.0751511468707715,54.811540202105675,,63.77235445401195,0,5,0,86.29874090680592,1
Computer Science,6.811677872523719,21.286160152745882,77.74216059379569,39.67905021392796,0,0,0,42.54616128171981,0
Electronics,7.622227554314384,72.8483477860555,60.21207560175033,63.62769768822924,0,0,0,60.13095783436748,0
Information Technology,9.358824181794224,46.69518965084036,60.8323427197101,91.94384492931542,0,2,4,90.70655466753226,0
Electronics,6.013071509215319,34.73991802816383,62.08008967351579,54.00046887541909,0,2,0,46.37200174600781,0
Computer Science,5.738969681097072,22.515111125237887,90.29603740249611,60.66696252819709,0,3,2,81.07970966754148,0
Electronics,7.69771300948382,77.20971290296612,21.6847546602143,34.379471463189645,1,2,0,99.49304724443618,1
Information Technology,7.5610652422272215,66.9292617560745,75.93398252144414,71.73311758635879,1,0,1,63.420881378483,1
Computer Science,7.70800999724449,61.61515428931622,70.51407721300333,69.76067032912474,0,1,0,49.45966025233386,0
Information Technology,7.7927438374902005,85.83536544444142,44.786943111428194,66.14664247578388,0,1,0,44.54522394099953,0
Information Technology,7.232157294438234,74.55987024534609,74.64590168704004,61.09711309600142,0,5,1,86.0920540669465,1
Information Technology,9.287836126322498,89.24450064082875,77.13627987747299,59.73035746209582,1,1,2,85.53388398679299,1
Computer Science,5.578915225828181,44.10896791749505,78.844588470361,74.03420420661209,0,3,3,88.9861824573735,0
Electronics,6.505803570263705,64.48174064069055,30.222579054325767,64.48130117140478,0,2,2,59.343232986881056,0
Computer Science,7.376094287821143,40.749299375779785,90.49584117781657,70.66949368799598,1,4,0,80.7561388305421,1
Mechanical,5.528173426615,61.55926502216799,58.933949429727384,68.86969071418186,1,1,1,59.0232121774786,0
Mechanical,7.2889747146815145,61.27076219349984,80.29851620129764,85.22169116772372,2,2,1,42.33889756783282,0
Computer Science,9.493764198873622,74.39920455894605,81.11610671023429,77.18589375275097,2,0,0,82.48353570224705,1
Information Technology,7.525063785955155,65.68345821712848,56.8495437157106,68.47151317670343,0,0,0,92.67740556556409,0
Computer Science,7.7768410868624205,74.35110707419874,79.90689928527325,92.33159655173924,2,1,1,39.5879605443736,0
Information Technology,5.987802281792904,75.55160199708341,64.21760138631463,72.56483352301811,1,2,0,39.2113807419866,0
Electronics,6.7603663103526275,97.32393016074712,38.929342309927634,88.48932839822754,0,2,0,60.79963868460249,1
Information Technology,7.049764343611276,60.270550170708134,87.51612888291669,75.92496695095949,1,3,2,79.12257211482,0
Computer Science,7.118741883892519,50.88465949000432,58.3743255547564,31.845456579232227,3,3,0,37.32361612492093,0
Computer Science,9.037972554004522,68.69125422974614,57.18259805892919,88.48702573974793,0,3,1,64.54031473911812,1
Computer Science,8.16922927287015,52.96579959290685,63.95401197944917,67.43317234416804,0,1,0,48.191460918804964,0
Information Technology,6.166250451675562,87.22941152654803,74.08355087991082,64.064814123786,1,1,1,74.01658199650004,1
Mechanical,7.795805734118406,60.751729415821515,69.14094383766846,70.06427025481239,0,0,1,44.04226357008219,0
Information Technology,8.097866098196143,56.51635448189015,78.22100387060756,58.79030308477279,2,1,0,75.43606000548358,1
Electronics,8.86817884622552,57.93026418273323,49.90765950207012,69.08651948700101,1,5,0,56.83570378364583,0
Computer Science,9.396648823882048,75.77626135207461,58.86420444353898,54.346230805824334,1,1,2,41.25718952637914,0
Information Technology,6.281886969806558,62.63379525152772,68.260043915177,87.93690065721866,2,2,2,61.27379910853777,0
Computer Science,6.526970986547594,55.37499769804427,98.46830938988059,62.9554139548211,1,0,1,21.240533710232945,0
Mechanical,5.99090656930246,89.98027876435296,68.29281192379364,58.1134908309962,0,1,0,48.818108557901205,0
Computer Science,7.2191761690716225,52.15745239007375,86.27833395492448,48.35133531705307,0,2,0,66.74802140649324,1
Information Technology,8.0596300493356,65.53349111049491,70.57832753176477,69.83796420467554,0,1,2,24.564904419362094,0
Electronics,8.684801419906922,74.78459227415345,62.74512043843647,68.36792780225166,2,2,1,8.577262937891774,0
Information Technology,7.408858771628973,40.529973343743904,66.2991336382834,71.99164304619512,1,1,2,13.212653603736655,0
Computer Science,7.116182972094188,72.20390752108888,67.47370431956678,46.50946602490768,2,0,1,86.5425711100074,0
Information Technology,7.682109590698489,49.17338486779326,79.05468608441107,36.178738421391685,2,3,1,58.46481974474541,0
Information Technology,6.497828518043972,77.34174171251004,90.61916901364832,76.26064344511808,2,0,0,49.350692119856255,0
Mechanical,10.0,50.56023482121535,75.39521271529482,91.72355351377713,2,2,2,78.9030947133366,1
Information Technology,5.57080676745833,,87.80616518112633,46.52563479698187,0,3,1,51.91100635061778,0
Computer Science,7.721688694674869,81.58749599442069,55.52815393555472,93.60994310411057,0,5,1,65.36923799733464,0
Computer Science,9.928327463075567,77.92154788449207,63.780542367789536,70.11039905725485,2,4,3,60.51510701846526,1
Information Technology,7.508159813471997,68.76974972357154,59.135461986885,64.87286771808506,3,3,2,50.58001158494044,1
Mechanical,7.271953157998206,61.530485856054504,74.71666886312279,57.84412346217599,1,1,3,65.88291767778212,0
Information Technology,7.071065492627487,56.35370635497734,64.6156242223088,40.078675650350064,1,1,1,75.46522442840289,0
Computer Science,7.283529981885111,87.06552036225656,80.94659405551293,82.7791132866428,1,1,1,56.301867659660246,1
Electronics,9.147418169611836,54.50757169748535,56.034974325513375,51.03908549412314,1,0,2,50.788888536907706,0
Computer Science,4.845765706404592,49.44400889645006,70.64546459981922,50.963479836723195,0,1,0,53.149751840010936,0
Computer Science,9.340120441555591,74.98053402549245,80.30286866518384,82.85467357796519,0,3,1,14.041749344285366,0
Computer Science,5.791251417059826,53.05794795220257,39.02045837439084,31.10629795990892,0,3,1,65.66119093017824,0
Electronics,7.180017204918702,50.74904753800809,100.0,37.575239407973,0,0,0,35.81777422022897,0
Mechanical,6.984906695641606,43.34593606745353,65.75272172680187,,2,1,0,72.59437448237848,1
Computer Science,8.206263923724864,57.75635240809223,39.62440129485741,70.27911972208734,1,2,1,58.19151798649412,0
Information Technology,5.582250777739503,63.7592746415526,,73.72522366344063,0,4,3,62.10242193060881,0
Information Technology,8.054607199298331,68.64637591491048,70.50165201959726,59.56762711886745,1,2,2,74.00658341212404,0
Information Technology,9.929171547944224,79.26959366449225,68.7715843064126,100.0,1,1,2,41.469524673181304,1
Computer Science,5.864191194488628,72.90346885498691,84.8678666939,60.89793394221498,3,1,1,67.38496886701914,1
Computer Science,7.727647401132475,62.1369167067023,81.21167457140584,60.845849262151,1,2,1,65.3524210512533,0
Information Technology,6.7056213866440695,62.0270648543042,74.46814286535768,50.6542399613502,1,1,0,56.30438334714413,0
Electronics,8.011064647431644,72.65236203372775,76.75233450919971,67.23032269737928,1,4,1,41.436275984729235,0
Computer Science,7.522977332898902,84.08855244392855,68.4346232584287,76.06930217684194,1,1,0,71.90476728110329,1
Computer Science,6.730215709146829,,96.63236273860072,86.66440498160227,0,1,2,74.06909088838631,1
Computer Science,8.085446741845288,57.96303718684386,47.8120597246335,38.19288324007608,1,1,1,62.27204051955768,0
Information Technology,9.665217731744091,50.10700998371682,72.09477511323846,60.57208390959739,0,2,2,38.593951685707104,0
Computer Science,7.270915449927242,43.321921033816615,70.9753694678317,73.0406649945646,0,1,1,49.45101934149092,0
Electronics,12.464028755357685,74.99404508065285,82.1992060909689,75.56703562270164,0,2,1,58.79334555159867,1
Information Technology,5.948072450554603,73.66967785459336,57.34219183862651,,3,2,0,73.76989099964187,1
Information Technology,6.35227634781839,73.66045287659992,43.844910964051955,74.76363145157784,1,1,1,28.33021197773767,0
Computer Science,8.066887533456454,63.07010830471916,72.3523452414729,50.43864992733559,1,0,0,48.723930713912466,0
Computer Science,9.280939234243158,86.10402118837627,74.21845738327906,93.04229778173043,1,1,2,51.946548801155956,1
Computer Science,7.926736018542792,57.73822258122773,92.34399114171474,82.86730585362973,0,1,1,58.33556841193941,0
Mechanical,7.124330363372215,79.32903855810808,50.94456930512371,40.791299832826894,0,3,0,33.97349431950306,0
Computer Science,7.499149686508025,64.41885657515685,87.3204065007508,45.648145133898396,1,0,0,55.64934443253333,0
Computer Science,5.999510719236339,55.87473852980994,100.0,46.15540849807569,0,2,0,53.7903287137482,0
Computer Science,8.225418391626441,73.88795460976642,64.33352668716284,77.20345947613751,0,1,0,39.248162570206865,0
Electronics,8.55879967478809,71.1445417802599,50.635866707601636,41.87490020448559,1,1,2,57.64064831662632,0
Computer Science,6.957491600600304,70.35459138900389,63.89538450439943,59.04156198425455,0,4,2,49.176618064289954,0
Computer Science,6.935949422688598,66.21917633084298,70.2100745105707,73.18467913550194,0,5,0,69.91172285019414,1
Information Technology,7.819053875582458,64.43160377424753,78.45681812510372,63.80901317816418,2,0,0,42.29344877991323,0
Information Technology,6.975936316751286,100.0,61.12907905242929,69.65997528282871,1,1,1,61.7966824425691,1
Computer Science,7.420640862449013,82.76384967794259,93.32797801221012,45.81555119572235,3,0,2,43.83222325541464,1
Information Technology,10.0,75.84240342478269,53.28201527487907,75.7073787211504,0,2,1,48.00491523682375,1
Computer Science,7.203569159104804,66.67698737305082,43.911922717408,53.96218593543206,0,1,0,65.94583255410811,0
Computer Science,7.069991817574533,80.10735800895004,86.60065636430976,59.15684586083706,0,0,1,64.69435465684312,0
Information Technology,6.722949833237808,72.76992164587178,35.88068453190701,69.27917110230776,0,1,0,51.659556348432794,0
Electronics,8.393030365799923,65.39307129161054,66.93805346690925,66.85540798755527,0,3,1,54.611787633346644,0
Mechanical,7.282530992138277,60.44653512101128,,65.43164034228067,2,1,1,30.92787109780952,0
Mechanical,6.720752354014289,,69.81934670560102,51.4887172044184,1,1,2,88.055286211614,0
Computer Science,9.085564838727615,17.443613961829165,53.18848523955626,59.60811059841454,0,1,1,73.74912795756056,0
Electronics,9.203523605416365,68.15901258946462,69.1390380431981,65.03930463506664,0,2,2,73.02896101742213,1
Information Technology,6.779491721113554,57.672858798344606,69.237988170707,40.24846580299247,1,3,1,28.099355660875695,0
Information Technology,5.260152058367261,88.89004997424325,72.40974910529675,56.674406606359184,2,1,1,48.090200150214265,1
Computer Science,8.709016427804306,65.29016106217631,79.9339447323943,71.97823782259124,0,1,0,53.30907942152754,0
Computer Science,6.678444209087996,47.16554870697557,54.41333247448391,42.00614113078384,2,1,0,21.378770159319753,0
Mechanical,8.448750718995322,64.25179768807824,95.3132208285519,85.81846972869631,0,2,4,77.79900192152174,1
Information Technology,5.135875418745798,49.30818372406244,73.67671426558927,87.85303872679717,1,1,1,89.07768977096272,0
Computer Science,8.571116805959171,72.101111235687,80.90191069602706,42.58728963271846,3,2,0,100.0,1
Electronics,6.046593684863063,69.36421046509228,60.57775900366536,89.43715339490251,1,1,1,39.08232344964527,0
Information Technology,8.376916942879829,79.36759446662401,89.295732054933,62.41553140318158,0,0,1,62.34646993668547,0
Information Technology,7.517127681403721,53.13677312458152,66.14421386780403,72.53326206482699,0,1,1,86.45636538300843,0
Information Technology,6.355272696724026,65.51012144342221,74.16328770240298,56.06028106169156,2,0,0,54.927630421060925,0
Information Technology,7.011556424487863,44.52467306860047,56.00340884219336,81.61480689008171,1,1,1,48.66024172314644,0
Mechanical,8.323582148348041,75.52242172887071,55.0460256039681,72.30969233927601,0,3,3,22.679646529110183,0
Information Technology,7.627073343738281,72.78306770660183,80.32307959679324,50.345241381243135,0,2,1,82.65244915543498,1
Information Technology,8.20129557656698,72.43707531541357,63.34589754688921,44.02636400062481,1,3,0,59.6147848785327,0
Information Technology,9.871728701418583,65.02428547035412,57.192653687434344,38.71455616623399,1,2,1,45.413162820738755,0
Information Technology,5.622910065946739,71.22159336183186,60.352249869594544,68.38295197578961,0,2,2,65.67714579657721,0
Electronics,9.440655089962348,89.06508662462895,80.48429607576132,75.30448541203525,1,2,1,63.060107463573296,1
Computer Science,7.625227125027855,60.72358614436979,60.56443208194584,76.71738221802994,2,2,2,63.36518204709183,1
Information Technology,6.421459142012246,67.07967775565126,68.23517602596753,62.8763402970672,1,0,0,55.65803875346649,0
Information Technology,5.903623649113213,48.708105512278856,70.22541625430645,44.17406379804145,0,0,0,92.4471631752673,1
Computer Science,7.27305553106756,51.976085576025014,41.23976670984552,52.72265363557191,1,2,3,57.326805334751555,0
Electronics,8.605980134309352,66.46719939639961,47.93310391939723,85.74227550131467,0,1,2,92.3864415264661,1
